x,rho,rhoU,rhoE,p
0.08358358358358353,0.09129233086940795,0.4958208208208208,1.2669909524138752,-0.03177741601877653
0.08458458458458462,0.0911838139440742,0.49577077077077075,1.2668992691390089,-0.03234618519812989
0.0855855855855856,0.09107519681844008,0.4957207207207207,1.2668076860644426,-0.03291678699940466
0.08658658658658658,0.09096647949250553,0.49567067067067067,1.266716203190177,-0.03348922989532639
0.08758758758758756,0.09085766196627058,0.4956206206206206,1.2666248205162118,-0.03406352241160162
0.08858858858858853,0.09074874423973524,0.4955705705705706,1.2665335380425469,-0.03463967312733054
0.08958958958958962,0.09063972631289949,0.49552052052052054,1.2664423557691826,-0.035217690675421576
0.0905905905905906,0.09053060818576335,0.4954704704704705,1.2663512736961184,-0.03579758374301134
0.09159159159159158,0.0904213898583268,0.49542042042042045,1.2662602918233548,-0.036379361071887044
0.09259259259259256,0.09031207133058985,0.49537037037037035,1.2661694101508916,-0.03696303145891422
0.09359359359359354,0.0902026526025525,0.4953203203203203,1.2660786286787287,-0.037548603756467895
0.09459459459459463,0.09009313367421476,0.49527027027027026,1.2659879474068663,-0.03813608687286712
0.0955955955955956,0.08998351454557661,0.4952202202202202,1.2658973663353044,-0.03872548977281509
0.09659659659659658,0.08987379521663806,0.4951701701701702,1.2658068854640425,-0.039316821477842635
0.09759759759759756,0.08976397568739912,0.49512012012012013,1.2657165047930812,-0.03991009106675483
0.09859859859859854,0.08965405595785977,0.4950700700700701,1.2656262243224206,-0.04050530767608427
0.09959959959959963,0.08954403602802001,0.49502002002002,1.26553604405206,-0.04110248050054697
0.10060060060060061,0.08943391589787987,0.49496996996996995,1.265445963982,-0.04170161879350207
0.10160160160160159,0.08932369556743931,0.4949199199199199,1.2653559841122402,-0.04230273186741798
0.10260260260260257,0.08921337503669838,0.49486986986986986,1.265266104442781,-0.04290582909434067
0.10360360360360354,0.08910295430565703,0.4948198198198198,1.265176324973622,-0.043510919906368975
0.10460460460460463,0.08899243337431526,0.4947697697697698,1.2650866457047636,-0.04411801379613137
0.10560560560560561,0.08888181224267311,0.49471971971971973,1.2649970666362058,-0.04472712031726971
0.10660660660660659,0.08877109091073056,0.4946696696696697,1.2649075877679479,-0.04533824908492781
0.10760760760760757,0.08866026937848762,0.49461961961961964,1.2648182090999909,-0.04595140977624173
0.10860860860860866,0.08854934764594424,0.49456956956956954,1.264728930632334,-0.046566612130839236
0.10960960960960964,0.08843832571310048,0.4945195195195195,1.2646397523649775,-0.04718386595133959
0.11061061061061062,0.08832720357995634,0.49446946946946946,1.2645506742979213,-0.04780318110386146
0.1116116116116116,0.08821598124651178,0.4944194194194194,1.264461696431166,-0.04842456751853437
0.11261261261261257,0.08810465871276683,0.49436936936936937,1.2643728187647105,-0.04904803519001524
0.11361361361361366,0.08799323597872145,0.49431931931931933,1.2642840412985556,-0.04967359417800985
0.11461461461461464,0.08788171304437571,0.4942692692692693,1.2641953640327013,-0.05030125460779944
0.11561561561561562,0.08777008990972955,0.49421921921921924,1.2641067869671472,-0.050931026670773254
0.1166166166166166,0.087658366574783,0.4941691691691692,1.2640183101018936,-0.05156292062496455
0.11761761761761758,0.08754654303953605,0.4941191191191191,1.2639299334369403,-0.052196946795593925
0.11861861861861867,0.08743461930398867,0.49406906906906906,1.2638416569722877,-0.052833115575615965
0.11961961961961964,0.08732259536814092,0.494019019019019,1.2637534807079351,-0.053471437426272854
0.12062062062062062,0.08721047123199276,0.49396896896896897,1.263665404643883,-0.05411192287765232
0.1216216216216216,0.0870982468955442,0.4939189189189189,1.2635774287801314,-0.05475458252925156
0.12262262262262258,0.08698592235879524,0.4938688688688689,1.26348955311668,-0.05539942705054717
0.12362362362362367,0.08687349762174587,0.49381881881881884,1.2634017776535293,-0.05604646718156943
0.12462462462462465,0.08676097268439611,0.49376876876876874,1.2633141023906789,-0.05669571373348381
0.12562562562562563,0.08664834754674595,0.4937187187187187,1.263226527328129,-0.057347177589177095
0.1266266266266266,0.08653562220879539,0.49366866866866865,1.2631390524658792,-0.058000869703849836
0.12762762762762758,0.08642279667054444,0.4936186186186186,1.26305167780393,-0.058656801105613804
0.12862862862862867,0.08630987093199305,0.49356856856856857,1.262964403342281,-0.059314982896098024
0.12962962962962965,0.08619684499314129,0.4935185185185185,1.2628772290809327,-0.05997542625105643
0.13063063063063063,0.08608371885398912,0.4934684684684685,1.2627901550198848,-0.060638142420986266
0.1316316316316316,0.08597049251453658,0.49341841841841844,1.262703181159137,-0.06130314273174964
0.13263263263263259,0.0858571659747836,0.4933683683683684,1.2626163074986898,-0.061970438585202195
0.13363363363363367,0.08574373923473022,0.4933183183183183,1.262529534038543,-0.06264004145982831
0.13463463463463465,0.08563021229437645,0.49326826826826825,1.2624428607786966,-0.0633119629113824
0.13563563563563563,0.0855165851537223,0.4932182182182182,1.2623562877191505,-0.06398621457353651
0.1366366366366366,0.08540285781276774,0.49316816816816816,1.262269814859905,-0.06466280815853534
0.1376376376376376,0.08528903027151276,0.4931181181181181,1.2621834422009597,-0.06534175545785681
0.13863863863863868,0.08517510252995739,0.4930680680680681,1.2620971697423147,-0.0660230683428793
0.13963963963963966,0.08506107458810162,0.49301801801801803,1.2620109974839704,-0.0667067587655569
0.14064064064064064,0.08494694644594546,0.492967967967968,1.2619249254259264,-0.06739283875910056
0.1416416416416416,0.08483271810348889,0.49291791791791795,1.2618389535681829,-0.06808132043866584
0.1426426426426426,0.08471838956073191,0.49286786786786785,1.2617530819107394,-0.06877221600204875
0.14364364364364368,0.08460396081767455,0.4928178178178178,1.2616673104535967,-0.06946553773038762
0.14464464464464466,0.08448943187431676,0.49276776776776776,1.2615816391967543,-0.07016129798887301
0.14564564564564564,0.08437480273065859,0.4927177177177177,1.2614960681402123,-0.07085950922746412
0.14664664664664662,0.08426007338670002,0.4926676676676677,1.2614105972839706,-0.07156018398161335
0.1476476476476476,0.08414524384244104,0.49261761761761763,1.2613252266280293,-0.07226333487299784
0.14864864864864868,0.08403031409788167,0.4925675675675676,1.2612399561723886,-0.07296897461025785
0.14964964964964966,0.0839152841530219,0.4925175175175175,1.261154785917048,-0.07367711598974491
0.15065065065065064,0.08380015400786171,0.49246746746746745,1.2610697158620081,-0.0743877718962752
0.15165165165165162,0.08368492366240114,0.4924174174174174,1.2609847460072685,-0.07510095530389194
0.1526526526526526,0.08356959311664018,0.49236736736736736,1.2608998763528294,-0.07581667927663593
0.1536536536536537,0.08345416237057879,0.4923173173173173,1.2608151068986904,-0.07653495696932416
0.15465465465465467,0.083338631424217,0.49226726726726727,1.2607304376448518,-0.07725580162833445
0.15565565565565564,0.08322300027755483,0.49221721721721723,1.260645868591314,-0.0779792265924014
0.15665665665665662,0.08310726893059227,0.4921671671671672,1.2605613997380762,-0.07870524529341907
0.1576576576576576,0.08299143738332929,0.49211711711711714,1.2604770310851392,-0.07943387125725146
0.1586586586586587,0.0828755056357659,0.49206706706706704,1.2603927626325022,-0.08016511810455268
0.15965965965965967,0.08275947368790211,0.492017017017017,1.260308594380166,-0.08089899955159492
0.16066066066066065,0.08264334153973794,0.49196696696696696,1.2602245263281298,-0.08163552941110544
0.16166166166166163,0.08252710919127337,0.4919169169169169,1.2601405584763943,-0.08237472159311254
0.1626626626626626,0.08241077664250838,0.49186686686686687,1.260056690824959,-0.08311659010580055
0.1636636636636637,0.08229434389344299,0.4918168168168168,1.2599729233738242,-0.08386114905637242
0.16466466466466467,0.08217781094407722,0.4917667667667668,1.2598892561229897,-0.08460841265192381
0.16566566566566565,0.08206117779441104,0.49171671671671674,1.2598056890724556,-0.08535839520032483
0.16666666666666663,0.08194444444444446,0.4916666666666667,1.2597222222222222,-0.08611111111111117
0.1676676676676676,0.08182761089417748,0.4916166166166166,1.2596388555722888,-0.08686657489638563
0.1686686686686687,0.08171067714361008,0.49156656656656655,1.2595555891226562,-0.08762480117172888
0.16966966966966968,0.0815936431927423,0.4915165165165165,1.2594724228733236,-0.0883858046571187
0.17067067067067065,0.08147650904157411,0.49146646646646647,1.2593893568242918,-0.08914960017786139
0.17167167167167163,0.08135927469010552,0.4914164164164164,1.25930639097556,-0.08991620266553123
0.1726726726726726,0.08124194013833654,0.4913663663663664,1.2592235253271287,-0.09068562715892102
0.1736736736736737,0.08112450538626716,0.49131631631631634,1.259140759878998,-0.091457888805002
0.17467467467467468,0.08100697043389736,0.49126626626626624,1.2590580946311676,-0.09223300285989576
0.17567567567567566,0.08088933528122717,0.4912162162162162,1.2589755295836376,-0.09301098468985458
0.17667667667667664,0.0807715999282566,0.49116616616616615,1.258893064736408,-0.09379184977225333
0.17767767767767773,0.0806537643749856,0.4911161161161161,1.2588107000894788,-0.09457561369659323
0.1786786786786787,0.08053582862141422,0.49106606606606606,1.2587284356428499,-0.09536229216551373
0.17967967967967968,0.08041779266754243,0.491016016016016,1.2586462713965214,-0.09615190099581827
0.18068068068068066,0.08029965651337023,0.490965965965966,1.2585642073504937,-0.09694445611950978
0.18168168168168164,0.08018142015889765,0.49091591591591593,1.2584822435047658,-0.09773997358483762
0.18268268268268273,0.08006308360412465,0.4908658658658659,1.2584003798593388,-0.09853846955735578
0.1836836836836837,0.07994464684905125,0.4908158158158158,1.258318616414212,-0.09933996032099329
0.18468468468468469,0.07982610989367746,0.49076576576576575,1.2582369531693856,-0.10014446227913645
0.18568568568568566,0.07970747273800328,0.4907157157157157,1.2581553901248594,-0.10095199195572119
0.18668668668668664,0.0795887353820287,0.49066566566566566,1.258073927280634,-0.10176256599634037
0.18768768768768773,0.07946989782575369,0.4906156156156156,1.2579925646367087,-0.1025762011693609
0.1886886886886887,0.07935096006917829,0.4905655655655656,1.257911302193084,-0.10339291436705392
0.1896896896896897,0.07923192211230251,0.49051551551551553,1.2578301399497596,-0.10421272260673771
0.19069069069069067,0.0791127839551263,0.4904654654654655,1.2577490779067355,-0.10503564303193427
0.19169169169169165,0.0789935455976497,0.49041541541541545,1.257668116064012,-0.10586169291353614
0.19269269269269274,0.0788742070398727,0.49036536536536535,1.2575872544215887,-0.10669088965098839
0.1936936936936937,0.07875476828179531,0.4903153153153153,1.257506492979466,-0.10752325077348335
